locality_id,mineral_names,country,latitude,longitude,num_samples,num_elements,Al,Be,O,Si
42953,['Amethyst'],UK,50.5961384127,-3.86242878687,1,2,0,0,1,1
2919,['Amethyst'],UK,57.4130833,-5.2236388,1,2,0,0,1,1
41892,['Amethyst'],Austria,46.9105082389,13.382914066315,1,2,0,0,1,1
42372,['Amethyst'],Austria,46.897983333333,14.4335,1,2,0,0,1,1
43346,['Amethyst'],Canada,45.25371243317,-77.740116119385,1,2,0,0,1,1
43487,['Amethyst'],Argentina,-25.9713888889,-54.5638888889,1,2,0,0,1,1
10039,['Amethyst'],USA,37.9484958848,-91.2583255768,1,2,0,0,1,1
43952,['Amethyst'],USA,38.38138961791992,-91.24805450439453,1,2,0,0,1,1
43955,['Amethyst'],USA,38.270578567447,-91.141102910042,1,2,0,0,1,1
43989,['Amethyst'],Australia,-23.082921738834,134.95018387926,1,2,0,0,1,1
44183,['Amethyst'],USA,38.29395,-92.17436,1,2,0,0,1,1
44188,['Amethyst'],USA,37.9113883972168,-91.83444213867188,1,2,0,0,1,1
44193,['Amethyst'],USA,37.97888946533203,-91.60333251953125,1,2,0,0,1,1
44194,['Amethyst'],USA,37.834445953369,-91.827774047852,1,2,0,0,1,1
44287,['Amethyst'],Austria,47.147436844138,13.307662010193,1,2,0,0,1,1
44302,['Amethyst'],Austria,47.095136625713,13.231315612793,1,2,0,0,1,1
44330,['Amethyst'],Austria,47.089176220267,13.041549837298,1,2,0,0,1,1
44332,['Amethyst'],Austria,47.060913654082,13.091021065775,1,2,0,0,1,1
44368,['Amethyst'],Austria,47.047025311005,13.195953369141,1,2,0,0,1,1
44372,['Amethyst'],Austria,47.047902576521,13.227882385254,1,2,0,0,1,1
3868,['Amethyst'],USA,38.1261111111,-91.0475,1,2,0,0,1,1
44450,['Amethyst'],Austria,47.067724929607,13.034677505493,1,2,0,0,1,1
44453,['Amethyst'],Austria,47.05035884321,13.181705474854,1,2,0,0,1,1
44454,['Amethyst'],Austria,47.042258582871,13.178873062134,1,2,0,0,1,1
44740,['Amethyst'],Austria,47.031700079745,13.029055595398,1,2,0,0,1,1
44824,['Amethyst'],USA,43.769158347424,-103.65294427625,1,2,0,0,1,1
44851,['Amethyst'],USA,43.656504183812,-103.3717527084,1,2,0,0,1,1
11872,['Amethyst'],USA,44.3558333333,-103.765,1,2,0,0,1,1
44949,['Amethyst'],USA,44.416732887,-103.880946105,1,2,0,0,1,1
11484,['Amethyst'],USA,35.8758285,-111.4129207,1,2,0,0,1,1
45072,['Amethyst'],USA,43.7194444444,-102.396944444,1,2,0,0,1,1
23292,['Amethyst'],India,19.133333206177,74.800003051758,1,2,0,0,1,1
1296,['Amethyst'],UK,50.152308314044,-5.6760791632309,1,2,0,0,1,1
11590,['Amethyst'],Romania,48.045357062932,23.242007241327,1,2,0,0,1,1
849,['Amethyst'],UK,50.5085347082,-4.54594520416,1,2,0,0,1,1
45765,['Amethyst'],Bulgaria,41.61159208993,25.683629360955,1,2,0,0,1,1
45921,['Amethyst'],USA,34.4737315551,-92.961875651652,1,2,0,0,1,1
6735,['Amethyst'],USA,42.0048,-71.4567,1,2,0,0,1,1
26988,['Amethyst'],Portugal,40.611983,-7.654546,1,2,0,0,1,1
46511,['Amethyst'],Spain,41.925391,-7.942776,1,2,0,0,1,1
30508,['Amethyst'],USA,40.122224,-96.662523,1,2,0,0,1,1
45779,['Amethyst'],USA,40.040860322691,-96.867677322839,1,2,0,0,1,1
41777,['Amethyst'],Austria,47.0758333333,12.9338888889,1,2,0,0,1,1
46933,['Amethyst'],USA,39.8313888889,-75.4486111111,1,2,0,0,1,1
47070,['Amethyst'],USA,34.2479936491,-112.98669574377,1,2,0,0,1,1
3384,['Amethyst'],USA,31.3708333333,-110.684722222,1,2,0,0,1,1
8000,['Amethyst'],USA,35.24284,-106.20501,1,2,0,0,1,1
47659,['Amethyst'],USA,35.75838,-106.47087,1,2,0,0,1,1
49077,['Amethyst'],USA,36.5550291,-104.3588739,1,2,0,0,1,1
33987,['Amethyst'],USA,32.13373,-108.10641,1,2,0,0,1,1
49176,['Amethyst'],Germany,50.880347753317,12.776326382923,1,2,0,0,1,1
49244,['Amethyst'],USA,33.400101603465,-108.7978398826,1,2,0,0,1,1
49461,['Amethyst'],USA,45.485379766799,-113.10158729553,1,2,0,0,1,1
49645,['Amethyst'],Austria,47.155361,12.553601,1,2,0,0,1,1
49837,['Amethyst'],Italy,42.81778642649,10.423074960709,1,2,0,0,1,1
49939,['Amethyst'],USA,42.975,-70.6144444444,1,2,0,0,1,1
50756,['Amethyst'],Austria,47.141569866545,12.598405865491,1,2,0,0,1,1
50901,['Amethyst'],USA,31.872614347049,-107.98209179563,1,2,0,0,1,1
35954,['Amethyst'],USA,32.43457,-106.56029,1,2,0,0,1,1
50917,['Amethyst'],USA,35.746550056622,-109.03597071504,1,2,0,0,1,1
50918,['Amethyst'],USA,36.776683370225,-108.69535723035,1,2,0,0,1,1
35406,['Amethyst'],USA,33.4301,-107.74841,1,2,0,0,1,1
35402,['Amethyst'],USA,33.475328177783,-107.74588011416,1,2,0,0,1,1
3380,['Amethyst'],USA,32.7063888889,-110.683055556,1,2,0,0,1,1
51874,['Amethyst'],USA,42.1047222222,-70.9458333333,1,2,0,0,1,1
51875,['Amethyst'],USA,42.2416666667,-70.8902777778,1,2,0,0,1,1
52182,['Amethyst'],USA,42.3319444444,-73.0833333333,1,2,0,0,1,1
4129,['Amethyst'],USA,30.77799,-98.43311,1,2,0,0,1,1
46154,['Amethyst'],France,45.1677777778,3.57972222222,1,2,0,0,1,1
4574,['Amethyst'],USA,41.4772222222,-72.5125,1,2,0,0,1,1
54329,['Amethyst'],Austria,47.767358859838,13.103399276515,1,2,0,0,1,1
54406,['Amethyst'],UK,51.5230690027,-2.4238088968,1,2,0,0,1,1
54548,['Amethyst'],Austria,47.595335,13.342207,1,2,0,0,1,1
54879,['Amethyst'],Italy,42.352222222222,10.873611111111,1,2,0,0,1,1
55146,['Amethyst'],USA,39.9313888889,-76.1030555556,1,2,0,0,1,1
56032,['Amethyst'],USA,37.4488888889,-106.879444444,1,2,0,0,1,1
56037,['Amethyst'],USA,37.38039,-106.87115,1,2,0,0,1,1
19740,"['Amethyst', 'Emerald']",USA,35.91449,-81.072036,2,4,1,1,2,2
56120,['Amethyst'],Austria,47.035912032299,12.985217571259,1,2,0,0,1,1
56146,['Amethyst'],Austria,47.151610468823,12.138347625732,1,2,0,0,1,1
56147,['Amethyst'],Austria,47.161824251432,12.12278008461,1,2,0,0,1,1
56241,['Amethyst'],South Africa,-27.433055555556,32.066666666667,1,2,0,0,1,1
30450,['Amethyst'],Brazil,-29.55,-51.0666666667,1,2,0,0,1,1
2250,['Amethyst'],Madagascar,-19.435,46.4511111111,1,2,0,0,1,1
23574,['Amethyst'],Madagascar,-19.177222222222,46.548611111111,1,2,0,0,1,1
3062,['Amethyst'],South Africa,-29.128333,19.395833,1,2,0,0,1,1
53712,['Amethyst'],South Africa,-28.703532514618,20.960767418146,1,2,0,0,1,1
57297,['Amethyst'],South Africa,-28.66,20.4305555556,1,2,0,0,1,1
57298,['Amethyst'],South Africa,-28.970385,18.255966,1,2,0,0,1,1
56529,['Amethyst'],South Africa,-27.229299,22.992877,1,2,0,0,1,1
3071,['Amethyst'],South Africa,-27.113534617099,22.854394139019,1,2,0,0,1,1
57300,['Amethyst'],South Africa,-25.408857005861,28.282241821289,1,2,0,0,1,1
57301,['Amethyst'],South Africa,-25.8288888889,27.9733333333,1,2,0,0,1,1
57302,['Amethyst'],South Africa,-26.0432035222,27.976383392816,1,2,0,0,1,1
57422,['Amethyst'],Austria,47.035603,11.842186,1,2,0,0,1,1
57737,['Amethyst'],Austria,48.6483333333,15.8208333333,1,2,0,0,1,1
58570,['Amethyst'],Austria,47.0056815,11.6897941,1,2,0,0,1,1
58998,['Amethyst'],France,48.1818669,-4.551388,1,2,0,0,1,1
8191,['Amethyst'],USA,40.9352777778,-74.1966666667,1,2,0,0,1,1
59885,['Amethyst'],USA,33.8869444444,-82.8572222222,1,2,0,0,1,1
60586,['Amethyst'],Germany,49.54016522298,7.5615548618615,1,2,0,0,1,1
14043,['Amethyst'],Sweden,55.945795295434,12.958079337986,1,2,0,0,1,1
61719,['Amethyst'],Italy,46.963219,11.67297,1,2,0,0,1,1
61993,['Amethyst'],Sweden,56.166372,13.623951,1,2,0,0,1,1
63998,['Amethyst'],Hungary,47.909769390158,19.876799583435,1,2,0,0,1,1
2155,['Amethyst'],Italy,42.9219444444,10.9041666667,1,2,0,0,1,1
29880,['Amethyst'],USA,41.24989,-116.80095,1,2,0,0,1,1
60838,['Amethyst'],USA,37.71577,-117.75815,1,2,0,0,1,1
60672,['Amethyst'],USA,40.577476709981,-116.2722819606,1,2,0,0,1,1
3905,['Amethyst'],USA,41.2161111111,-117.256666667,1,2,0,0,1,1
63587,['Amethyst'],USA,40.193611111111,-117.32861111111,1,2,0,0,1,1
62061,['Amethyst'],USA,36.966911,-114.9761158,1,2,0,0,1,1
6986,['Amethyst'],USA,38.9505,-119.2705,1,2,0,0,1,1
39871,['Amethyst'],USA,38.316621052499,-118.19646416148,1,2,0,0,1,1
40420,['Amethyst'],USA,36.903042426214,-116.88492554327,1,2,0,0,1,1
64939,['Amethyst'],USA,40.6741666667,-118.47,1,2,0,0,1,1
63547,['Amethyst'],USA,41.160055322505,-119.45118042618,1,2,0,0,1,1
14195,['Amethyst'],USA,39.64849,-119.4177,1,2,0,0,1,1
65060,['Amethyst'],USA,45.8666666667,-112.356388889,1,2,0,0,1,1
65061,['Amethyst'],USA,45.7202777778,-121.703888889,1,2,0,0,1,1
65105,['Amethyst'],USA,45.878073060745,-112.36482706957,1,2,0,0,1,1
65113,['Amethyst'],USA,45.9105555556,-112.476111111,1,2,0,0,1,1
65369,['Amethyst'],USA,39.8794444444,-119.998611111,1,2,0,0,1,1
65675,['Amethyst'],USA,38.854043275909,-108.55560817984,1,2,0,0,1,1
65813,['Amethyst'],Hungary,47.865983170432,19.872379302979,1,2,0,0,1,1
65990,['Amethyst'],Hungary,48.511543156943,21.392977237701,1,2,0,0,1,1
66021,['Amethyst'],Switzerland,46.7003322,8.7619932,1,2,0,0,1,1
66727,['Amethyst'],Hungary,48.4996553192,21.400423049927,1,2,0,0,1,1
66765,['Amethyst'],UK,56.363637195553,-3.083768931778,1,2,0,0,1,1
67300,['Amethyst'],Germany,48.6533333333,13.1516666667,1,2,0,0,1,1
61648,['Amethyst'],Austria,47.245,15.7886111111,1,2,0,0,1,1
61907,['Amethyst'],Germany,49.0281374,12.2965129,1,2,0,0,1,1
67567,['Amethyst'],Germany,49.03034761,12.2992165,1,2,0,0,1,1
28984,['Amethyst'],Italy,46.077096077045,10.501356840068,1,2,0,0,1,1
3611,['Amethyst'],USA,38.7466555,-105.1783149,1,2,0,0,1,1
13862,['Amethyst'],Germany,50.9308,13.3799,1,2,0,0,1,1
67971,['Amethyst'],Germany,50.933055555556,13.861388888889,1,2,0,0,1,1
67972,['Amethyst'],Germany,51.0177777778,12.6047222222,1,2,0,0,1,1
67978,['Amethyst'],Germany,51.1374,12.98932,1,2,0,0,1,1
67979,['Amethyst'],Germany,51.051430635181,12.79932975769,1,2,0,0,1,1
67969,['Amethyst'],Germany,50.6561111111,13.0672222222,1,2,0,0,1,1
67987,['Amethyst'],Germany,50.6425,13.4738888889,1,2,0,0,1,1
67988,['Amethyst'],Germany,50.62592,12.94575,1,2,0,0,1,1
68009,['Amethyst'],Germany,54.38017,13.70331,1,2,0,0,1,1
68019,['Amethyst'],Germany,51.71478,13.97479,1,2,0,0,1,1
68020,['Amethyst'],Germany,51.58821,13.91079,1,2,0,0,1,1
68473,['Amethyst'],USA,41.7838888889,-71.4108333333,1,2,0,0,1,1
68748,['Amethyst'],Germany,54.92827,8.358285,1,2,0,0,1,1
69143,['Amethyst'],Namibia,-23.258183,16.077313,1,2,0,0,1,1
15677,['Amethyst'],New Zealand,-37.3888888889,175.841666667,1,2,0,0,1,1
69386,['Amethyst'],USA,39.9003875,-75.6257656,1,2,0,0,1,1
69387,['Amethyst'],USA,40.162603586157,-75.465109518724,1,2,0,0,1,1
50055,['Amethyst'],USA,39.9386111111,-75.3713888889,1,2,0,0,1,1
1287,['Amethyst'],UK,50.1358333333,-5.68638888889,1,2,0,0,1,1
69587,['Amethyst'],USA,35.458333333333,-81.116944444444,1,2,0,0,1,1
2418,['Amethyst'],Namibia,-21.8583333333,15.0527777778,1,2,0,0,1,1
71154,['Amethyst'],USA,33.54166793823242,-83.07111358642578,1,2,0,0,1,1
72430,['Amethyst'],USA,41.2833333333,-72.8705555556,1,2,0,0,1,1
5942,['Amethyst'],USA,44.0722222222,-71.0736111111,1,2,0,0,1,1
24581,['Amethyst'],USA,44.6541666667,-71.5586111111,1,2,0,0,1,1
72619,['Amethyst'],USA,33.781274573578,-84.540165019785,1,2,0,0,1,1
72629,['Amethyst'],USA,34.3876013,-83.6662854,1,2,0,0,1,1
71046,['Amethyst'],USA,33.18805694580078,-83.6441650390625,1,2,0,0,1,1
72632,['Amethyst'],USA,33.565168277837,-82.464019744707,1,2,0,0,1,1
72633,['Amethyst'],USA,33.510391289459,-82.444307211904,1,2,0,0,1,1
72653,['Amethyst'],USA,34.514204729433,-83.740306442546,1,2,0,0,1,1
72654,['Amethyst'],USA,34.7197649,-83.717936,1,2,0,0,1,1
72655,['Amethyst'],USA,33.6723506,-82.8612563,1,2,0,0,1,1
72657,['Amethyst'],USA,33.8677941,-82.741682048639,1,2,0,0,1,1
72658,['Amethyst'],USA,33.8677941,-82.741682048639,1,2,0,0,1,1
23952,['Amethyst'],USA,34.4183333333,-84.3827777778,1,2,0,0,1,1
18459,['Amethyst'],Czech Republic,49.659822226415,18.153136968613,1,2,0,0,1,1
82927,['Amethyst'],USA,41.9658333333,-120.191388889,1,2,0,0,1,1
82943,['Amethyst'],USA,41.9483333333,-120.208888889,1,2,0,0,1,1
98705,['Amethyst'],Germany,48.646106,13.176091,1,2,0,0,1,1
98800,['Amethyst'],USA,34.2933349609375,-82.59083557128906,1,2,0,0,1,1
105490,['Amethyst'],Australia,-29.2105555556,151.552777778,1,2,0,0,1,1
8742,['Amethyst'],USA,39.690544783885,-113.09326292388,1,2,0,0,1,1
12630,['Amethyst'],Slovakia,48.4538888889,18.7791666667,1,2,0,0,1,1
12434,['Amethyst'],Czech Republic,50.7683333333,15.4444444444,1,2,0,0,1,1
23191,['Amethyst'],Czech Republic,49.810489220888,13.705637454987,1,2,0,0,1,1
105790,['Amethyst'],Germany,53.98738,9.225532,1,2,0,0,1,1
105815,['Amethyst'],Germany,53.985165238685,10.862388971044,1,2,0,0,1,1
105817,['Amethyst'],Germany,53.821834438527,10.59700006804,1,2,0,0,1,1
105820,['Amethyst'],Germany,53.530133760194,10.564481019974,1,2,0,0,1,1
105848,['Amethyst'],Italy,45.626763929755,7.9803651377546,1,2,0,0,1,1
105985,['Amethyst'],USA,41.5,-73.2344444444,1,2,0,0,1,1
24832,['Amethyst'],USA,36.0996703,-78.7756803,1,2,0,0,1,1
106570,['Amethyst'],USA,34.3552777778,-113.639444444,1,2,0,0,1,1
26828,"['Amethyst', 'Emerald']",USA,34.271441898947,-82.575024489975,2,4,1,1,2,2
126,['Amethyst'],Australia,-17.386763822239,131.11581797283,1,2,0,0,1,1
106778,['Amethyst'],Angola,-11.905833333333,22.921666666667,1,2,0,0,1,1
711,['Amethyst'],China,29.3333333333,113.5,1,2,0,0,1,1
65190,['Amethyst'],Hungary,48.349857229326,21.551656723022,1,2,0,0,1,1
107313,['Amethyst'],Germany,50.5719444444,12.6916666667,1,2,0,0,1,1
22975,['Amethyst'],USA,42.565187137448,-72.584312269661,1,2,0,0,1,1
23780,['Amethyst'],USA,40.9596718,-74.0742256,1,2,0,0,1,1
30144,['Amethyst'],USA,43.6847222222,-71.1172222222,1,2,0,0,1,1
107872,['Amethyst'],Norway,59.5591022314,10.1763302808,1,2,0,0,1,1
7741,['Amethyst'],USA,37.9980555556,-107.637777778,1,2,0,0,1,1
4102,['Amethyst'],USA,41.921943664551,-71.550003051758,1,2,0,0,1,1
2176,['Amethyst'],Japan,39.6313888889,140.416666667,1,2,0,0,1,1
6800,['Amethyst'],Japan,36.633055555556,139.43972222222,1,2,0,0,1,1
27803,['Amethyst'],Madagascar,-19.9427777778,46.8186111111,1,2,0,0,1,1
27797,['Amethyst'],Madagascar,-20.172938908843,47.012181650798,1,2,0,0,1,1
108892,['Amethyst'],Czech Republic,50.527342249905,15.320219993591,1,2,0,0,1,1
4216,['Amethyst'],USA,47.508826159627,-121.36778703326,1,2,0,0,1,1
109408,['Amethyst'],USA,37.9818072,-78.455844,1,2,0,0,1,1
4201,['Amethyst'],USA,37.3588888889,-77.9861111111,1,2,0,0,1,1
109413,['Amethyst'],USA,37.6679165,-79.1266943,1,2,0,0,1,1
103480,['Amethyst'],USA,37.038055419921875,-78.663330078125,1,2,0,0,1,1
103541,['Amethyst'],USA,38.454166412353516,-77.98332977294922,1,2,0,0,1,1
4561,['Amethyst'],USA,38.8403909,-77.4288769,1,2,0,0,1,1
10874,['Amethyst'],USA,38.08338,-77.78303,1,2,0,0,1,1
627,['Amethyst'],Canada,60.5177777778,-128.8775,1,2,0,0,1,1
116061,['Amethyst'],USA,37.845001220703,-106.96250152588,1,2,0,0,1,1
116077,['Amethyst'],USA,37.84611129760742,-106.96111297607422,1,2,0,0,1,1
116087,['Amethyst'],USA,37.87061,-106.92952,1,2,0,0,1,1
116092,['Amethyst'],USA,37.86722183227539,-106.92916870117188,1,2,0,0,1,1
116110,['Amethyst'],USA,37.864444732666,-106.91444396973,1,2,0,0,1,1
116125,['Amethyst'],USA,37.872501373291016,-106.93555450439453,1,2,0,0,1,1
27342,['Amethyst'],USA,43.7327777778,-103.888333333,1,2,0,0,1,1
122356,['Amethyst'],USA,43.739400379,-103.72019170105,1,2,0,0,1,1
122363,['Amethyst'],USA,44.1522606058,-103.469571114,1,2,0,0,1,1
122442,['Amethyst'],USA,39.8802777778,-119.998055556,1,2,0,0,1,1
122560,['Amethyst'],France,48.212995594319,7.3272586122104,1,2,0,0,1,1
122580,['Amethyst'],France,48.022286,6.785363,1,2,0,0,1,1
122583,['Amethyst'],France,47.990555555556,6.9044444444444,1,2,0,0,1,1
122586,['Amethyst'],France,48.000486726705,6.9454822090759,1,2,0,0,1,1
122616,['Amethyst'],France,47.921666666667,7.1258333333333,1,2,0,0,1,1
122667,['Amethyst'],Germany,50.034722222222,9.2819444444444,1,2,0,0,1,1
122676,['Amethyst'],France,47.882499694824,6.9549999237061,1,2,0,0,1,1
6087,['Amethyst'],USA,39.815240870533,-105.65583396042,1,2,0,0,1,1
15466,['Amethyst'],New Zealand,-36.54174640669,175.33896625286,1,2,0,0,1,1
123333,['Amethyst'],Austria,47.162568321721,12.121245861053,1,2,0,0,1,1
123358,['Amethyst'],Italy,46.944227043496,11.819121849451,1,2,0,0,1,1
123359,['Amethyst'],Italy,46.9496453,11.8749156,1,2,0,0,1,1
123360,['Amethyst'],Italy,47.010057066879,11.874044865835,1,2,0,0,1,1
123378,['Amethyst'],Italy,46.6842329,11.3101952,1,2,0,0,1,1
18377,['Amethyst'],Slovakia,48.9455555556,21.4380555556,1,2,0,0,1,1
18386,['Amethyst'],Slovakia,48.7122222222,18.9022222222,1,2,0,0,1,1
12670,['Amethyst'],Slovakia,49.0177777778,21.3405555556,1,2,0,0,1,1
123636,['Amethyst'],Italy,46.54097222,11.24854444,1,2,0,0,1,1
123637,['Amethyst'],Italy,46.52771389,11.26212222,1,2,0,0,1,1
123638,['Amethyst'],Italy,46.53527778,11.26583333,1,2,0,0,1,1
122505,['Amethyst'],Italy,46.49916667,11.64388889,1,2,0,0,1,1
123661,['Amethyst'],Italy,46.51462665,11.73954155,1,2,0,0,1,1
123667,['Amethyst'],Italy,46.4975672,11.653579,1,2,0,0,1,1
123668,['Amethyst'],Italy,46.500725398985,11.684060811931,1,2,0,0,1,1
123669,['Amethyst'],Italy,46.485894621359,11.699543611433,1,2,0,0,1,1
123670,['Amethyst'],Italy,46.4953446,11.7486236,1,2,0,0,1,1
123673,['Amethyst'],Italy,46.4700512,11.6910955,1,2,0,0,1,1
25776,['Amethyst'],Italy,46.432353870923,11.730093955994,1,2,0,0,1,1
123707,['Amethyst'],Slovakia,48.7102777778,19.2558333333,1,2,0,0,1,1
18425,['Amethyst'],Slovakia,48.6758333333,20.5413888889,1,2,0,0,1,1
125612,['Amethyst'],Australia,-21.622543,140.454777,1,2,0,0,1,1
125718,['Amethyst'],Czech Republic,49.9572222222,16.925,1,2,0,0,1,1
125735,['Amethyst'],Bolivia,-19.7316666667,-67.6777777778,1,2,0,0,1,1
12664,['Amethyst'],Slovakia,48.4288888889,18.6425,1,2,0,0,1,1
125952,['Amethyst'],Italy,46.439875,11.718856,1,2,0,0,1,1
125953,['Amethyst'],Italy,46.4449996,11.7453473,1,2,0,0,1,1
125954,['Amethyst'],Italy,46.453232655029,11.764147281647,1,2,0,0,1,1
125956,['Amethyst'],Italy,46.430444226813,11.84641061748,1,2,0,0,1,1
126142,['Amethyst'],Italy,45.8741666667,11.0130555556,1,2,0,0,1,1
126199,['Amethyst'],Slovakia,48.48281440559,18.861379889245,1,2,0,0,1,1
126258,['Amethyst'],Slovakia,48.5327777778,18.8133333333,1,2,0,0,1,1
123622,['Amethyst'],Slovakia,49.010751502434,20.286148667401,1,2,0,0,1,1
126429,['Amethyst'],Slovakia,48.5416666667,18.8438888889,1,2,0,0,1,1
5734,['Amethyst'],Pakistan,35.6408333333,75.3038888889,1,2,0,0,1,1
17166,['Amethyst'],USA,46.5377777778,-88.1711111111,1,2,0,0,1,1
10868,['Amethyst'],USA,45.7825,-87.864166666667,1,2,0,0,1,1
125886,['Amethyst'],USA,45.826666666667,-87.950277777778,1,2,0,0,1,1
123964,['Amethyst'],USA,46.4833333333,-89.92,1,2,0,0,1,1
124279,['Amethyst'],USA,46.1111111111,-88.3061111111,1,2,0,0,1,1
33354,['Amethyst'],USA,47.4027777778,-87.7116666667,1,2,0,0,1,1
125983,['Amethyst'],USA,47.473055555556,-87.801111111111,1,2,0,0,1,1
125661,['Amethyst'],USA,47.4707418,-88.0581603,1,2,0,0,1,1
125440,['Amethyst'],USA,47.3715859,-88.4201099,1,2,0,0,1,1
25257,['Amethyst'],USA,46.4472222222,-87.6416666667,1,2,0,0,1,1
125535,['Amethyst'],USA,41.953333333333,-83.274166666667,1,2,0,0,1,1
10965,['Amethyst'],USA,41.9605555556,-83.2577777778,1,2,0,0,1,1
105692,['Amethyst'],Spain,36.721944444444,-2.1930555555556,1,2,0,0,1,1
131314,['Amethyst'],Canada,48.3072222222,-89.6072222222,1,2,0,0,1,1
54994,['Amethyst'],Spain,41.8013888889,2.71527777778,1,2,0,0,1,1
121125,['Amethyst'],Poland,50.102193743841,19.576370722435,1,2,0,0,1,1
106058,['Amethyst'],Hungary,47.85,19.883055555556,1,2,0,0,1,1
131643,['Amethyst'],USA,32.9763888889,-110.344166667,1,2,0,0,1,1
131644,['Amethyst'],USA,32.9727777778,-110.348055556,1,2,0,0,1,1
52538,['Amethyst'],USA,32.9691666667,-110.3725,1,2,0,0,1,1
131645,['Amethyst'],USA,32.9633333333,-110.35,1,2,0,0,1,1
41597,['Amethyst'],USA,32.9391666667,-110.336666667,1,2,0,0,1,1
6066,['Amethyst'],USA,32.9058333333,-110.325277778,1,2,0,0,1,1
131712,['Amethyst'],USA,32.9663888889,-110.362777778,1,2,0,0,1,1
132577,['Amethyst'],Spain,38.011413698243,-4.8236836020216,1,2,0,0,1,1
132740,['Amethyst'],USA,34.1952777778,-111.246666667,1,2,0,0,1,1
133042,['Amethyst'],Kazakhstan,45.877777777778,73.546666666667,1,2,0,0,1,1
57730,['Amethyst'],Austria,47.02556,11.846219,1,2,0,0,1,1
133454,['Amethyst'],Czech Republic,50.59086582305,16.401472091675,1,2,0,0,1,1
133453,['Amethyst'],Czech Republic,50.6177897681,16.3700795174,1,2,0,0,1,1
133516,['Amethyst'],Switzerland,45.943055555556,7.0902777777778,1,2,0,0,1,1
133570,['Amethyst'],Germany,49.8272222222,7.56916666667,1,2,0,0,1,1
133761,['Amethyst'],Poland,50.077192914649,19.516271352275,1,2,0,0,1,1
42871,['Amethyst'],USA,33.2075,-111.183611111,1,2,0,0,1,1
134246,['Amethyst'],Canada,48.0780555556,-69.7555555556,1,2,0,0,1,1
134294,['Amethyst'],Pakistan,28.764722222222,65.083611111111,1,2,0,0,1,1
134663,['Amethyst'],USA,43.5519444444,-72.0822222222,1,2,0,0,1,1
134906,['Amethyst'],Poland,50.8188888889,15.6152777778,1,2,0,0,1,1
135042,['Amethyst'],France,47.9369444444,6.63861111111,1,2,0,0,1,1
135320,['Amethyst'],Uruguay,-30.746924394865,-56.183326165942,1,2,0,0,1,1
143272,['Amethyst'],New Zealand,-39.971134729122,176.91496575996,1,2,0,0,1,1
106938,['Amethyst'],Greece,41.1564794,26.2970763,1,2,0,0,1,1
8066,['Amethyst'],USA,44.3473561039,-114.070353012,1,2,0,0,1,1
144230,['Amethyst'],Norway,60.77817,10.65631,1,2,0,0,1,1
144264,['Amethyst'],USA,44.334123,-117.16969,1,2,0,0,1,1
144730,['Amethyst'],Czech Republic,50.5212034659,15.3317213058,1,2,0,0,1,1
8359,['Amethyst'],USA,40.6338888889,-74.445,1,2,0,0,1,1
146160,['Amethyst'],Madagascar,-14.7292137,49.4692093,1,2,0,0,1,1
69420,['Amethyst'],UK,50.1297222222,-5.68305555556,1,2,0,0,1,1
1304,['Amethyst'],UK,50.1322222222,-5.6875,1,2,0,0,1,1
332,['Amethyst'],Bolivia,-20.386147201369,-66.69920035795,1,2,0,0,1,1
146908,['Amethyst'],Norway,60.783437,11.3017075,1,2,0,0,1,1
147059,['Amethyst'],Brazil,-25.685,-54.4408333333,1,2,0,0,1,1
147065,['Amethyst'],Norway,59.775833333333,10.166111111111,1,2,0,0,1,1
153352,['Amethyst'],USA,43.5622222222,-122.632222222,1,2,0,0,1,1
156013,['Amethyst'],Norway,59.62358,10.196,1,2,0,0,1,1
156191,['Amethyst'],USA,39.8802777778,-119.998611111,1,2,0,0,1,1
156718,['Amethyst'],India,20.330542926019,73.889236450195,1,2,0,0,1,1
123052,['Amethyst'],Czech Republic,50.026143,12.667971,1,2,0,0,1,1
157550,['Amethyst'],USA,47.544322415182,-90.897960662842,1,2,0,0,1,1
157828,['Amethyst'],Argentina,-31.3166666667,-64.8166666667,1,2,0,0,1,1
157974,['Amethyst'],Namibia,-21.1205555556,14.2933333333,1,2,0,0,1,1
125387,['Amethyst'],Greece,38.080833,23.899722,1,2,0,0,1,1
158391,['Amethyst'],USA,37.32042,-78.4954,1,2,0,0,1,1
130978,['Amethyst'],USA,33.005840709891,-108.99179393572,1,2,0,0,1,1
126175,['Amethyst'],Australia,-34.04,137.616388889,1,2,0,0,1,1
11320,['Amethyst'],India,19.941764058748,73.736157417297,1,2,0,0,1,1
5988,['Amethyst'],USA,37.9333,-107.6573,1,2,0,0,1,1
117487,['Amethyst'],USA,37.9361111111,-107.656111111,1,2,0,0,1,1
117549,['Amethyst'],USA,37.936389923096,-107.66278076172,1,2,0,0,1,1
158948,['Amethyst'],USA,39.0402777778,-106.546944444,1,2,0,0,1,1
111735,['Amethyst'],USA,39.76583480835,-105.62666320801,1,2,0,0,1,1
72434,['Amethyst'],USA,39.7158333333,-105.611388889,1,2,0,0,1,1
3627,['Amethyst'],USA,39.5338888889,-106.392777778,1,2,0,0,1,1
72526,['Amethyst'],USA,39.008757495669,-105.33640304944,1,2,0,0,1,1
158976,['Amethyst'],USA,39.795708788349,-105.53039126454,1,2,0,0,1,1
